series_id	year	period	value	footnote_codes
CUSR0000SEGD01   	2012	M02	     300.865	        
CUSR0000SEGD01   	2012	M03	     301.696	        
CUSR0000SEGD01   	2012	M04	     301.859	        
CUSR0000SEGD01   	2012	M05	     302.998	        
CUSR0000SEGD01   	2012	M06	     304.234	        
CUSR0000SEGD01   	2012	M07	     303.017	        
CUSR0000SEGD01   	2012	M08	     303.978	        
CUSR0000SEGD01   	2012	M09	     304.011	        
CUSR0000SEGD01   	2012	M10	     305.880	        
CUSR0000SEGD01   	2012	M11	     305.976	        
CUSR0000SEGD01   	2012	M12	     306.049	        
CUSR0000SEGD01   	2013	M01	     306.202	        
CUSR0000SEGD01   	2013	M02	     309.892	        
CUSR0000SEGD01   	2013	M03	     310.386	        
CUSR0000SEGD01   	2013	M04	     310.395	        
CUSR0000SEGD01   	2013	M05	     310.244	        
CUSR0000SEGD01   	2013	M06	     311.652	        
CUSR0000SEGD01   	2013	M07	     311.908	        
CUSR0000SEGD01   	2013	M08	     314.108	        
CUSR0000SEGD01   	2013	M09	     314.021	        
CUSR0000SEGD01   	2013	M10	     314.979	        
CUSR0000SEGD01   	2013	M11	     313.736	        
CUSR0000SEGD01   	2013	M12	     314.281	        
CUSR0000SEGD01   	2014	M01	     315.758	        
CUSR0000SEGD01   	2014	M02	     317.364	        
CUSR0000SEGD01   	2014	M03	     318.334	        
CUSR0000SEGD01   	2014	M04	     318.769	        
CUSR0000SEGD01   	2014	M05	     317.820	        
CUSR0000SEGD01   	2014	M06	     318.963	        
CUSR0000SEGD01   	2014	M07	     318.925	        
CUSR0000SEGD01   	2014	M08	     319.115	        
CUSR0000SEGD01   	2014	M09	     319.095	        
CUSR0000SEGD01   	2014	M10	     319.485	        
CUSR0000SEGD01   	2014	M11	     319.485	        
CUSR0000SEGD01   	2014	M12	     318.795	        
CUSR0000SEGD01   	2015	M01	     319.390	        
CUSR0000SEGD01   	2015	M02	     319.613	        
CUSR0000SEGD01   	2015	M03	     320.198	        
CUSR0000SEGD01   	2015	M04	     321.015	        
CUSR0000SEGD01   	2015	M05	     321.825	        
CUSR0000SEGD01   	2015	M06	     321.793	        
CUSR0000SEGD01   	2015	M07	     323.086	        
CUSR0000SEGD01   	2015	M08	     324.413	        
CUSR0000SEGD01   	2015	M09	     327.485	        
CUSR0000SEGD01   	2015	M10	     327.557	        
CUSR0000SEGD01   	2015	M11	     328.393	        
CUSR0000SEGD01   	2015	M12	     327.925	        
CUSR0000SEGD01   	2016	M01	     326.621	        
CUSR0000SEGD01   	2016	M02	     326.680	        
CUSR0000SEGD01   	2016	M03	     326.714	        
CUSR0000SEGD01   	2016	M04	     327.114	        
CUSR0000SEGD01   	2016	M05	     331.779	        
CUSR0000SEGD01   	2016	M06	     333.681	        
CUSR0000SEGD01   	2016	M07	     339.140	        
CUSR0000SEGD01   	2016	M08	     339.054	        
CUSR0000SEGD01   	2016	M09	     340.760	        
CUSR0000SEGD01   	2016	M10	     340.873	        
CUSR0000SEGD01   	2016	M11	     339.966	        
CUSR0000SEGD01   	2016	M12	     341.357	        
CUSR0000SEGD01   	2017	M01	     348.052	        
CUSR0000SEGD01   	2017	M02	     345.769	        
CUSR0000SEGD01   	2017	M03	     345.706	        
CUSR0000SEGD01   	2017	M04	     345.865	        
CUSR0000SEGD01   	2017	M05	     344.984	        
CUSR0000SEGD01   	2017	M06	     349.127	        
CUSR0000SEGD01   	2017	M07	     348.267	        
CUSR0000SEGD01   	2017	M08	     346.046	        
CUSR0000SEGD01   	2017	M09	     345.431	        
CUSR0000SEGD01   	2017	M10	     345.577	        
CUSR0000SEGD01   	2017	M11	     346.003	        
CUSR0000SEGD01   	2017	M12	     345.870	        
CUSR0000SEGD01   	2018	M01	     349.586	        
CUSR0000SEGD01   	2018	M02	     358.637	        
CUSR0000SEGD01   	2018	M03	     360.741	        
CUSR0000SEGD01   	2018	M04	     360.832	        
CUSR0000SEGD01   	2018	M05	     361.374	        
CUSR0000SEGD01   	2018	M06	     361.374	        
CUSR0000SEGD01   	2018	M07	     360.971	        
CUSR0000SEGD01   	2018	M08	     360.971	        
CUSR0000SEGD01   	2018	M09	     361.248	        
CUSR0000SEGD01   	2018	M10	     363.273	        
CUSR0000SEGD01   	2018	M11	     368.049	        
CUSR0000SEGD01   	2018	M12	     367.877	        
CUSR0000SEGD02   	1988	M01	       104.4	        
CUSR0000SEGD02   	1988	M02	       105.1	        
CUSR0000SEGD02   	1988	M03	       105.3	        
CUSR0000SEGD02   	1988	M04	       105.4	        
CUSR0000SEGD02   	1988	M05	       106.1	        
CUSR0000SEGD02   	1988	M06	       106.5	        
CUSR0000SEGD02   	1988	M07	       106.9	        
CUSR0000SEGD02   	1988	M08	       106.8	        
CUSR0000SEGD02   	1988	M09	       107.2	        
CUSR0000SEGD02   	1988	M10	       108.0	        
CUSR0000SEGD02   	1988	M11	       108.3	        
CUSR0000SEGD02   	1988	M12	       108.8	        
CUSR0000SEGD02   	1989	M01	       109.4	        
CUSR0000SEGD02   	1989	M02	       109.7	        
CUSR0000SEGD02   	1989	M03	       109.9	        
CUSR0000SEGD02   	1989	M04	       110.1	        
CUSR0000SEGD02   	1989	M05	       110.6	        
CUSR0000SEGD02   	1989	M06	       110.9	        
CUSR0000SEGD02   	1989	M07	       111.2	        
CUSR0000SEGD02   	1989	M08	       112.0	        
CUSR0000SEGD02   	1989	M09	       112.5	        
CUSR0000SEGD02   	1989	M10	       112.6	        
CUSR0000SEGD02   	1989	M11	       113.0	        
CUSR0000SEGD02   	1989	M12	       114.0	        
CUSR0000SEGD02   	1990	M01	       115.3	        
CUSR0000SEGD02   	1990	M02	       115.1	        
CUSR0000SEGD02   	1990	M03	       115.9	        
CUSR0000SEGD02   	1990	M04	       116.7	        
CUSR0000SEGD02   	1990	M05	       117.5	        
CUSR0000SEGD02   	1990	M06	       117.8	        
CUSR0000SEGD02   	1990	M07	       118.5	        
CUSR0000SEGD02   	1990	M08	       119.4	        
CUSR0000SEGD02   	1990	M09	       120.1	        
CUSR0000SEGD02   	1990	M10	       120.8	        
CUSR0000SEGD02   	1990	M11	       121.1	        
CUSR0000SEGD02   	1990	M12	       121.6	        
CUSR0000SEGD02   	1991	M01	       121.9	        
CUSR0000SEGD02   	1991	M02	       123.1	        
CUSR0000SEGD02   	1991	M03	       124.0	        
CUSR0000SEGD02   	1991	M04	       124.7	        
CUSR0000SEGD02   	1991	M05	       125.1	        
CUSR0000SEGD02   	1991	M06	       125.9	        
CUSR0000SEGD02   	1991	M07	       126.3	        
CUSR0000SEGD02   	1991	M08	       126.5	        
CUSR0000SEGD02   	1991	M09	       126.8	        
CUSR0000SEGD02   	1991	M10	       127.4	        
CUSR0000SEGD02   	1991	M11	       128.1	        
CUSR0000SEGD02   	1991	M12	       128.7	        
CUSR0000SEGD02   	1992	M01	       129.2	        
CUSR0000SEGD02   	1992	M02	       129.5	        
CUSR0000SEGD02   	1992	M03	       129.8	        
CUSR0000SEGD02   	1992	M04	       130.2	        
CUSR0000SEGD02   	1992	M05	       130.6	        
CUSR0000SEGD02   	1992	M06	       131.1	        
CUSR0000SEGD02   	1992	M07	       131.8	        
CUSR0000SEGD02   	1992	M08	       132.1	        
CUSR0000SEGD02   	1992	M09	       132.6	        
CUSR0000SEGD02   	1992	M10	       133.5	        
CUSR0000SEGD02   	1992	M11	       133.7	        
CUSR0000SEGD02   	1992	M12	       133.8	        
CUSR0000SEGD02   	1993	M01	       133.9	        
CUSR0000SEGD02   	1993	M02	       134.5	        
CUSR0000SEGD02   	1993	M03	       135.7	        
CUSR0000SEGD02   	1993	M04	       136.4	        
CUSR0000SEGD02   	1993	M05	       137.1	        
CUSR0000SEGD02   	1993	M06	       137.3	        
CUSR0000SEGD02   	1993	M07	       138.3	        
CUSR0000SEGD02   	1993	M08	       139.1	        
CUSR0000SEGD02   	1993	M09	       139.6	        
CUSR0000SEGD02   	1993	M10	       139.8	        
CUSR0000SEGD02   	1993	M11	       140.0	        
CUSR0000SEGD02   	1993	M12	       141.0	        
CUSR0000SEGD02   	1994	M01	       141.4	        
CUSR0000SEGD02   	1994	M02	       142.0	        
CUSR0000SEGD02   	1994	M03	       142.4	        
CUSR0000SEGD02   	1994	M04	       142.7	        
CUSR0000SEGD02   	1994	M05	       143.4	        
CUSR0000SEGD02   	1994	M06	       143.8	        
CUSR0000SEGD02   	1994	M07	       144.4	        
CUSR0000SEGD02   	1994	M08	       145.1	        
CUSR0000SEGD02   	1994	M09	       146.1	        
CUSR0000SEGD02   	1994	M10	       147.0	        
CUSR0000SEGD02   	1994	M11	       148.8	        
CUSR0000SEGD02   	1994	M12	       149.1	        
CUSR0000SEGD02   	1995	M01	       149.9	        
CUSR0000SEGD02   	1995	M02	       150.4	        
CUSR0000SEGD02   	1995	M03	       150.8	        
CUSR0000SEGD02   	1995	M04	       151.6	        
CUSR0000SEGD02   	1995	M05	       152.2	        
CUSR0000SEGD02   	1995	M06	       153.1	        
CUSR0000SEGD02   	1995	M07	       153.8	        
CUSR0000SEGD02   	1995	M08	       154.2	        
CUSR0000SEGD02   	1995	M09	       155.0	        
CUSR0000SEGD02   	1995	M10	       156.0	        
CUSR0000SEGD02   	1995	M11	       156.6	        
CUSR0000SEGD02   	1995	M12	       157.1	        
CUSR0000SEGD02   	1996	M01	       158.1	        
CUSR0000SEGD02   	1996	M02	       158.9	        
CUSR0000SEGD02   	1996	M03	       159.0	        
CUSR0000SEGD02   	1996	M04	       159.5	        
CUSR0000SEGD02   	1996	M05	       160.1	        
CUSR0000SEGD02   	1996	M06	       160.7	        
CUSR0000SEGD02   	1996	M07	       161.4	        
CUSR0000SEGD02   	1996	M08	       162.1	        
CUSR0000SEGD02   	1996	M09	       162.7	        
CUSR0000SEGD02   	1996	M10	       163.2	        
CUSR0000SEGD02   	1996	M11	       164.0	        
CUSR0000SEGD02   	1996	M12	       164.5	        
CUSR0000SEGD02   	1997	M01	       165.0	        
CUSR0000SEGD02   	1997	M02	       166.5	        
CUSR0000SEGD02   	1997	M03	       168.0	        
CUSR0000SEGD02   	1997	M04	       168.9	        
CUSR0000SEGD02   	1997	M05	       169.8	        
CUSR0000SEGD02   	1997	M06	       170.0	        
CUSR0000SEGD02   	1997	M07	       170.6	        
CUSR0000SEGD02   	1997	M08	       171.2	        
CUSR0000SEGD02   	1997	M09	       171.6	        
CUSR0000SEGD02   	1997	M10	       171.8	        
CUSR0000SEGD02   	1997	M11	       172.2	        
CUSR0000SEGD02   	1997	M12	       172.8	        
CUSR0000SEGD02   	1998	M01	       173.3	        
CUSR0000SEGD02   	1998	M02	       173.7	        
CUSR0000SEGD02   	1998	M03	       174.0	        
CUSR0000SEGD02   	1998	M04	       175.2	        
CUSR0000SEGD02   	1998	M05	       175.7	        
CUSR0000SEGD02   	1998	M06	       176.5	        
CUSR0000SEGD02   	1998	M07	       177.0	        
CUSR0000SEGD02   	1998	M08	       177.6	        
CUSR0000SEGD02   	1998	M09	       178.1	        
CUSR0000SEGD02   	1998	M10	       178.5	        
CUSR0000SEGD02   	1998	M11	       179.1	        
CUSR0000SEGD02   	1998	M12	       179.6	        
CUSR0000SEGD02   	1999	M01	       180.0	        
CUSR0000SEGD02   	1999	M02	       181.0	        
CUSR0000SEGD02   	1999	M03	       181.0	        
CUSR0000SEGD02   	1999	M04	       181.0	        
CUSR0000SEGD02   	1999	M05	       180.9	        
CUSR0000SEGD02   	1999	M06	       181.8	        
CUSR0000SEGD02   	1999	M07	       182.7	        
CUSR0000SEGD02   	1999	M08	       184.1	        
CUSR0000SEGD02   	1999	M09	       184.1	        
CUSR0000SEGD02   	1999	M10	       184.6	        
CUSR0000SEGD02   	1999	M11	       185.2	        
CUSR0000SEGD02   	1999	M12	       185.6	        
CUSR0000SEGD02   	2000	M01	       186.0	        
CUSR0000SEGD02   	2000	M02	       186.2	        
CUSR0000SEGD02   	2000	M03	       186.5	        
CUSR0000SEGD02   	2000	M04	       186.7	        
CUSR0000SEGD02   	2000	M05	       186.9	        
CUSR0000SEGD02   	2000	M06	       187.3	        
CUSR0000SEGD02   	2000	M07	       187.7	        
CUSR0000SEGD02   	2000	M08	       188.3	        
CUSR0000SEGD02   	2000	M09	       188.8	        
CUSR0000SEGD02   	2000	M10	       189.6	        
CUSR0000SEGD02   	2000	M11	       190.0	        
CUSR0000SEGD02   	2000	M12	       190.4	        
CUSR0000SEGD02   	2001	M01	       191.0	        
CUSR0000SEGD02   	2001	M02	       191.0	        
CUSR0000SEGD02   	2001	M03	       191.5	        
CUSR0000SEGD02   	2001	M04	       192.3	        
CUSR0000SEGD02   	2001	M05	       193.3	        
CUSR0000SEGD02   	2001	M06	       194.5	        
CUSR0000SEGD02   	2001	M07	       194.9	        
CUSR0000SEGD02   	2001	M08	       195.6	        
CUSR0000SEGD02   	2001	M09	       196.6	        
CUSR0000SEGD02   	2001	M10	       197.2	        
CUSR0000SEGD02   	2001	M11	       198.2	        
CUSR0000SEGD02   	2001	M12	       199.0	        
CUSR0000SEGD02   	2002	M01	       199.9	        
CUSR0000SEGD02   	2002	M02	       201.2	        
CUSR0000SEGD02   	2002	M03	       202.2	        
CUSR0000SEGD02   	2002	M04	       203.2	        
CUSR0000SEGD02   	2002	M05	       203.8	        
CUSR0000SEGD02   	2002	M06	       204.1	        
CUSR0000SEGD02   	2002	M07	       204.7	        
CUSR0000SEGD02   	2002	M08	       204.7	        
CUSR0000SEGD02   	2002	M09	       205.3	        
CUSR0000SEGD02   	2002	M10	       206.0	        
CUSR0000SEGD02   	2002	M11	       206.7	        
CUSR0000SEGD02   	2002	M12	       207.5	        
CUSR0000SEGD02   	2003	M01	       208.8	        
CUSR0000SEGD02   	2003	M02	       209.0	        
CUSR0000SEGD02   	2003	M03	       209.5	        
CUSR0000SEGD02   	2003	M04	       209.8	        
CUSR0000SEGD02   	2003	M05	       210.0	        
CUSR0000SEGD02   	2003	M06	       211.8	        
CUSR0000SEGD02   	2003	M07	       212.3	        
CUSR0000SEGD02   	2003	M08	       213.1	        
CUSR0000SEGD02   	2003	M09	       214.3	        
CUSR0000SEGD02   	2003	M10	       215.3	        
CUSR0000SEGD02   	2003	M11	       215.8	        
CUSR0000SEGD02   	2003	M12	       216.2	        
CUSR0000SEGD02   	2004	M01	       217.6	        
CUSR0000SEGD02   	2004	M02	       219.0	        
CUSR0000SEGD02   	2004	M03	       219.8	        
CUSR0000SEGD02   	2004	M04	       220.4	        
CUSR0000SEGD02   	2004	M05	       220.6	        
CUSR0000SEGD02   	2004	M06	       221.1	        
CUSR0000SEGD02   	2004	M07	       221.6	        
CUSR0000SEGD02   	2004	M08	       222.4	        
CUSR0000SEGD02   	2004	M09	       222.8	        
CUSR0000SEGD02   	2004	M10	       223.0	        
CUSR0000SEGD02   	2004	M11	       223.4	        
CUSR0000SEGD02   	2004	M12	       224.1	        
CUSR0000SEGD02   	2005	M01	       224.2	        
CUSR0000SEGD02   	2005	M02	       225.2	        
CUSR0000SEGD02   	2005	M03	       225.8	        
CUSR0000SEGD02   	2005	M04	       226.9	        
CUSR0000SEGD02   	2005	M05	       227.5	        
CUSR0000SEGD02   	2005	M06	       228.1	        
CUSR0000SEGD02   	2005	M07	       228.9	        
CUSR0000SEGD02   	2005	M08	       229.8	        
CUSR0000SEGD02   	2005	M09	       230.5	        
CUSR0000SEGD02   	2005	M10	       231.5	        
CUSR0000SEGD02   	2005	M11	       233.0	        
CUSR0000SEGD02   	2005	M12	       234.4	        
CUSR0000SEGD02   	2006	M01	       235.2	        
CUSR0000SEGD02   	2006	M02	       235.5	        
CUSR0000SEGD02   	2006	M03	       236.5	        
CUSR0000SEGD02   	2006	M04	       236.8	        
CUSR0000SEGD02   	2006	M05	       239.4	        
CUSR0000SEGD02   	2006	M06	       241.0	        
CUSR0000SEGD02   	2006	M07	       241.9	        
CUSR0000SEGD02   	2006	M08	       242.1	        
CUSR0000SEGD02   	2006	M09	       243.1	        
CUSR0000SEGD02   	2006	M10	       244.2	        
CUSR0000SEGD02   	2006	M11	       245.2	        
CUSR0000SEGD02   	2006	M12	       245.7	        
CUSR0000SEGD02   	2007	M01	     247.042	        
CUSR0000SEGD02   	2007	M02	     248.482	        
CUSR0000SEGD02   	2007	M03	     249.363	        
CUSR0000SEGD02   	2007	M04	     250.308	        
CUSR0000SEGD02   	2007	M05	     251.469	        
CUSR0000SEGD02   	2007	M06	     251.952	        
CUSR0000SEGD02   	2007	M07	     252.859	        
CUSR0000SEGD02   	2007	M08	     254.354	        
CUSR0000SEGD02   	2007	M09	     255.164	        
CUSR0000SEGD02   	2007	M10	     255.922	        
CUSR0000SEGD02   	2007	M11	     256.471	        
CUSR0000SEGD02   	2007	M12	     257.301	        
CUSR0000SEGD02   	2008	M01	     258.726	        
CUSR0000SEGD02   	2008	M02	     259.776	        
CUSR0000SEGD02   	2008	M03	     261.328	        
CUSR0000SEGD02   	2008	M04	     262.835	        
CUSR0000SEGD02   	2008	M05	     263.939	        
CUSR0000SEGD02   	2008	M06	     265.056	        
CUSR0000SEGD02   	2008	M07	     266.145	        
CUSR0000SEGD02   	2008	M08	     267.180	        
CUSR0000SEGD02   	2008	M09	     268.504	        
CUSR0000SEGD02   	2008	M10	     269.158	        
CUSR0000SEGD02   	2008	M11	     270.539	        
CUSR0000SEGD02   	2008	M12	     271.051	        
CUSR0000SEGD02   	2009	M01	     271.819	        
CUSR0000SEGD02   	2009	M02	     272.224	        
CUSR0000SEGD02   	2009	M03	     273.002	        
CUSR0000SEGD02   	2009	M04	     274.833	        
CUSR0000SEGD02   	2009	M05	     274.523	        
CUSR0000SEGD02   	2009	M06	     275.945	        
CUSR0000SEGD02   	2009	M07	     276.151	        
CUSR0000SEGD02   	2009	M08	     276.995	        
CUSR0000SEGD02   	2009	M09	     277.189	        
CUSR0000SEGD02   	2009	M10	     278.095	        
CUSR0000SEGD02   	2009	M11	     278.309	        
CUSR0000SEGD02   	2009	M12	     279.079	        
CUSR0000SEGD02   	2010	M01	     279.168	        
CUSR0000SEGD02   	2010	M02	     280.058	        
CUSR0000SEGD02   	2010	M03	     280.527	        
CUSR0000SEGD02   	2010	M04	     280.561	        
CUSR0000SEGD02   	2010	M05	     281.506	        
CUSR0000SEGD02   	2010	M06	     281.564	        
CUSR0000SEGD02   	2010	M07	     282.069	        
CUSR0000SEGD02   	2010	M08	     282.125	        
CUSR0000SEGD02   	2010	M09	     283.144	        
CUSR0000SEGD02   	2010	M10	     284.139	        
CUSR0000SEGD02   	2010	M11	     284.672	        
CUSR0000SEGD02   	2010	M12	     284.595	        
CUSR0000SEGD02   	2011	M01	     285.040	        
CUSR0000SEGD02   	2011	M02	     285.986	        
CUSR0000SEGD02   	2011	M03	     286.039	        
CUSR0000SEGD02   	2011	M04	     286.791	        
CUSR0000SEGD02   	2011	M05	     287.702	        
CUSR0000SEGD02   	2011	M06	     288.156	        
CUSR0000SEGD02   	2011	M07	     288.366	        
CUSR0000SEGD02   	2011	M08	     289.335	        
CUSR0000SEGD02   	2011	M09	     289.799	        
CUSR0000SEGD02   	2011	M10	     290.217	        
CUSR0000SEGD02   	2011	M11	     290.743	        
CUSR0000SEGD02   	2011	M12	     291.088	        
CUSR0000SEGD02   	2012	M01	     291.954	        
CUSR0000SEGD02   	2012	M02	     292.975	        
CUSR0000SEGD02   	2012	M03	     291.449	        
CUSR0000SEGD02   	2012	M04	     292.390	        
CUSR0000SEGD02   	2012	M05	     292.538	        
CUSR0000SEGD02   	2012	M06	     292.623	        
CUSR0000SEGD02   	2012	M07	     293.653	        
CUSR0000SEGD02   	2012	M08	     293.782	        
CUSR0000SEGD02   	2012	M09	     293.809	        
CUSR0000SEGD02   	2012	M10	     295.410	        
CUSR0000SEGD02   	2012	M11	     297.259	        
CUSR0000SEGD02   	2012	M12	     297.379	        
CUSR0000SEGD02   	2013	M01	     299.157	        
CUSR0000SEGD02   	2013	M02	     300.074	        
CUSR0000SEGD02   	2013	M03	     299.335	        
CUSR0000SEGD02   	2013	M04	     299.463	        
CUSR0000SEGD02   	2013	M05	     300.973	        
CUSR0000SEGD02   	2013	M06	     301.702	        
CUSR0000SEGD02   	2013	M07	     301.739	        
CUSR0000SEGD02   	2013	M08	     302.377	        
CUSR0000SEGD02   	2013	M09	     302.916	        
CUSR0000SEGD02   	2013	M10	     302.827	        
CUSR0000SEGD02   	2013	M11	     304.096	        
CUSR0000SEGD02   	2013	M12	     305.028	        
CUSR0000SEGD02   	2014	M01	     305.567	        
CUSR0000SEGD02   	2014	M02	     305.021	        
CUSR0000SEGD02   	2014	M03	     306.072	        
CUSR0000SEGD02   	2014	M04	     306.539	        
CUSR0000SEGD02   	2014	M05	     307.220	        
CUSR0000SEGD02   	2014	M06	     306.623	        
CUSR0000SEGD02   	2014	M07	     307.085	        
CUSR0000SEGD02   	2014	M08	     307.321	        
CUSR0000SEGD02   	2014	M09	     307.513	        
CUSR0000SEGD02   	2014	M10	     308.522	        
CUSR0000SEGD02   	2014	M11	     308.835	        
CUSR0000SEGD02   	2014	M12	     308.825	        
CUSR0000SEGD02   	2015	M01	     309.704	        
CUSR0000SEGD02   	2015	M02	     310.198	        
CUSR0000SEGD02   	2015	M03	     310.599	        
CUSR0000SEGD02   	2015	M04	     312.405	        
CUSR0000SEGD02   	2015	M05	     312.282	        
CUSR0000SEGD02   	2015	M06	     312.554	        
CUSR0000SEGD02   	2015	M07	     313.132	        
CUSR0000SEGD02   	2015	M08	     315.528	        
CUSR0000SEGD02   	2015	M09	     315.938	        
CUSR0000SEGD02   	2015	M10	     317.797	        
CUSR0000SEGD02   	2015	M11	     317.847	        
CUSR0000SEGD02   	2015	M12	     316.127	        
CUSR0000SEGD02   	2016	M01	     316.893	        
CUSR0000SEGD02   	2016	M02	     317.399	        
CUSR0000SEGD02   	2016	M03	     317.778	        
CUSR0000SEGD02   	2016	M04	     317.722	        
CUSR0000SEGD02   	2016	M05	     318.640	        
CUSR0000SEGD02   	2016	M06	     319.181	        
CUSR0000SEGD02   	2016	M07	     319.693	        
CUSR0000SEGD02   	2016	M08	     320.071	        
CUSR0000SEGD02   	2016	M09	     320.918	        
CUSR0000SEGD02   	2016	M10	     321.319	        
CUSR0000SEGD02   	2016	M11	     321.767	        
CUSR0000SEGD02   	2016	M12	     321.925	        
CUSR0000SEGD02   	2017	M01	     322.184	        
CUSR0000SEGD02   	2017	M02	     323.838	        
CUSR0000SEGD02   	2017	M03	     323.806	        
CUSR0000SEGD02   	2017	M04	     324.773	        
CUSR0000SEGD02   	2017	M05	     325.191	        
CUSR0000SEGD02   	2017	M06	     325.291	        
CUSR0000SEGD02   	2017	M07	     325.796	        
CUSR0000SEGD02   	2017	M08	     327.137	        
CUSR0000SEGD02   	2017	M09	     327.127	        
CUSR0000SEGD02   	2017	M10	     326.990	        
CUSR0000SEGD02   	2017	M11	     327.202	        
CUSR0000SEGD02   	2017	M12	     327.777	        
CUSR0000SEGD02   	2018	M01	     327.463	        
CUSR0000SEGD02   	2018	M02	     328.929	        
CUSR0000SEGD02   	2018	M03	     329.243	        
CUSR0000SEGD02   	2018	M04	     330.243	        
CUSR0000SEGD02   	2018	M05	     330.778	        
CUSR0000SEGD02   	2018	M06	     331.503	        
CUSR0000SEGD02   	2018	M07	     332.588	        
CUSR0000SEGD02   	2018	M08	     333.453	        
CUSR0000SEGD02   	2018	M09	     333.476	        
CUSR0000SEGD02   	2018	M10	     334.042	        
CUSR0000SEGD02   	2018	M11	     334.515	        
CUSR0000SEGD02   	2018	M12	     334.618	        
CUSR0000SEGD03   	2004	M01	       117.6	        
CUSR0000SEGD03   	2004	M02	       117.8	        
CUSR0000SEGD03   	2004	M03	       118.1	        
CUSR0000SEGD03   	2004	M04	       118.5	        
CUSR0000SEGD03   	2004	M05	       118.6	        
CUSR0000SEGD03   	2004	M06	       118.7	        
CUSR0000SEGD03   	2004	M07	       119.0	        
CUSR0000SEGD03   	2004	M08	       119.2	        
CUSR0000SEGD03   	2004	M09	       119.6	        
CUSR0000SEGD03   	2004	M10	       120.0	        
CUSR0000SEGD03   	2004	M11	       120.2	        
CUSR0000SEGD03   	2004	M12	       121.0	        
CUSR0000SEGD03   	2005	M01	       120.9	        
CUSR0000SEGD03   	2005	M02	       120.9	        
CUSR0000SEGD03   	2005	M03	       121.1	        
CUSR0000SEGD03   	2005	M04	       121.1	        
CUSR0000SEGD03   	2005	M05	       121.2	        
CUSR0000SEGD03   	2005	M06	       121.6	        
CUSR0000SEGD03   	2005	M07	       121.9	        
CUSR0000SEGD03   	2005	M08	       122.1	        
CUSR0000SEGD03   	2005	M09	       122.2	        
CUSR0000SEGD03   	2005	M10	       122.3	        
CUSR0000SEGD03   	2005	M11	       122.6	        
CUSR0000SEGD03   	2005	M12	       123.2	        
CUSR0000SEGD03   	2006	M01	       123.6	        
CUSR0000SEGD03   	2006	M02	       124.2	        
CUSR0000SEGD03   	2006	M03	       124.6	        
CUSR0000SEGD03   	2006	M04	       124.7	        
CUSR0000SEGD03   	2006	M05	       124.7	        
CUSR0000SEGD03   	2006	M06	       125.1	        
CUSR0000SEGD03   	2006	M07	       125.5	        
CUSR0000SEGD03   	2006	M08	       125.9	        
CUSR0000SEGD03   	2006	M09	       126.2	        
CUSR0000SEGD03   	2006	M10	       126.6	        
CUSR0000SEGD03   	2006	M11	       127.0	        
CUSR0000SEGD03   	2006	M12	       127.3	        
CUSR0000SEGD03   	2007	M01	     127.590	        
CUSR0000SEGD03   	2007	M02	     127.988	        
CUSR0000SEGD03   	2007	M03	     127.279	        
CUSR0000SEGD03   	2007	M04	     129.020	        
CUSR0000SEGD03   	2007	M05	     129.168	        
CUSR0000SEGD03   	2007	M06	     129.340	        
CUSR0000SEGD03   	2007	M07	     129.576	        
CUSR0000SEGD03   	2007	M08	     129.790	        
CUSR0000SEGD03   	2007	M09	     130.341	        
CUSR0000SEGD03   	2007	M10	     130.788	        
CUSR0000SEGD03   	2007	M11	     131.106	        
CUSR0000SEGD03   	2007	M12	     131.193	        
CUSR0000SEGD03   	2008	M01	     131.199	        
CUSR0000SEGD03   	2008	M02	     131.989	        
CUSR0000SEGD03   	2008	M03	     132.519	        
CUSR0000SEGD03   	2008	M04	     133.645	        
CUSR0000SEGD03   	2008	M05	     134.992	        
CUSR0000SEGD03   	2008	M06	     135.432	        
CUSR0000SEGD03   	2008	M07	     136.294	        
CUSR0000SEGD03   	2008	M08	     136.785	        
CUSR0000SEGD03   	2008	M09	     137.177	        
CUSR0000SEGD03   	2008	M10	     137.124	        
CUSR0000SEGD03   	2008	M11	     137.319	        
CUSR0000SEGD03   	2008	M12	     137.122	        
CUSR0000SEGD03   	2009	M01	     137.142	        
CUSR0000SEGD03   	2009	M02	     137.395	        
CUSR0000SEGD03   	2009	M03	     137.827	        
CUSR0000SEGD03   	2009	M04	     138.706	        
CUSR0000SEGD03   	2009	M05	     138.891	        
CUSR0000SEGD03   	2009	M06	     139.065	        
CUSR0000SEGD03   	2009	M07	     139.217	        
CUSR0000SEGD03   	2009	M08	     140.078	        
CUSR0000SEGD03   	2009	M09	     139.921	        
CUSR0000SEGD03   	2009	M10	     139.985	        
CUSR0000SEGD03   	2009	M11	     140.161	        
CUSR0000SEGD03   	2009	M12	     140.340	        
CUSR0000SEGD03   	2010	M01	     140.695	        
CUSR0000SEGD03   	2010	M02	     140.958	        
CUSR0000SEGD03   	2010	M03	     141.409	        
CUSR0000SEGD03   	2010	M04	     141.843	        
CUSR0000SEGD03   	2010	M05	     141.861	        
CUSR0000SEGD03   	2010	M06	     142.268	        
CUSR0000SEGD03   	2010	M07	     142.414	        
CUSR0000SEGD03   	2010	M08	     142.477	        
CUSR0000SEGD03   	2010	M09	     142.687	        
CUSR0000SEGD03   	2010	M10	     142.873	        
